            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2569497.499305556, A.D. 2322-Dec-11 23:59:00.0000, -5.249799505326899E+09, -3.414384876581672E+10, -1.699263105690876E+10, -3.355819802922914E-01, -2.286184774859982E+00, -1.062916652660801E+00,  1.284162119373159E+05,  3.849821182373688E+10,  2.542524216156577E+00,
2569862.499305556, A.D. 2323-Dec-11 23:59:00.0000, -5.260376347250566E+09, -3.421590640043233E+10, -1.702613154477802E+10, -3.351972051520792E-01, -2.283682157064935E+00, -1.061671236929302E+00,  1.286835187926283E+05,  3.857834840293121E+10,  2.539706249164851E+00,
2570228.499305556, A.D. 2324-Dec-11 23:59:00.0000, -5.270970008367459E+09, -3.428808236959752E+10, -1.705968446195068E+10, -3.348130024681099E-01, -2.281183024040677E+00, -1.060427728035907E+00,  1.289512609646116E+05,  3.865861548678036E+10,  2.536892279326138E+00,
2570593.499305556, A.D. 2325-Dec-11 23:59:00.0000, -5.281522650844670E+09, -3.435998259342780E+10, -1.709310662594637E+10, -3.344314601566926E-01, -2.278700955961996E+00, -1.059192880620648E+00,  1.292179766070631E+05,  3.873857482481795E+10,  2.534097596627510E+00,
2570958.499305556, A.D. 2326-Dec-11 23:59:00.0000, -5.292063286196457E+09, -3.443180470295674E+10, -1.712648993015753E+10, -3.340515137198498E-01, -2.276229035183153E+00, -1.057963250199645E+00,  1.294843988745263E+05,  3.881844621124666E+10,  2.531314410844019E+00,
2571323.499305556, A.D. 2327-Dec-11 23:59:00.0000, -5.302591964562772E+09, -3.450354901705630E+10, -1.715983453850247E+10, -3.336731506645584E-01, -2.273767190480819E+00, -1.056738798648059E+00,  1.297505289720758E+05,  3.889823000733884E+10,  2.528542640482447E+00,
2571689.499305556, A.D. 2328-Dec-11 23:59:00.0000, -5.313137532422731E+09, -3.457541209371684E+10, -1.719323181046149E+10, -3.332953279308901E-01, -2.271308646538827E+00, -1.055516155815712E+00,  1.300170960240339E+05,  3.897814479906715E+10,  2.525774656963557E+00,
2572054.499305556, A.D. 2329-Dec-11 23:59:00.0000, -5.323642413208648E+09, -3.464700155363152E+10, -1.722649940924203E+10, -3.329201004076946E-01, -2.268866767483708E+00, -1.054301966356751E+00,  1.302826445706212E+05,  3.905775425056688E+10,  2.523025506104414E+00,
2572419.499305556, A.D. 2330-Dec-11 23:59:00.0000, -5.334135485294974E+09, -3.471851416214876E+10, -1.725972879736219E+10, -3.325464235032572E-01, -2.266434750779159E+00, -1.053092845243219E+00,  1.305479045147999E+05,  3.913727718124117E+10,  2.520287528465243E+00,
2572784.499305556, A.D. 2331-Dec-11 23:59:00.0000, -5.344616797425325E+09, -3.478995022915100E+10, -1.729292013405363E+10, -3.321742869844538E-01, -2.264012524613341E+00, -1.051888754236205E+00,  1.308128770275998E+05,  3.921671394215587E+10,  2.517560642278813E+00,
2573150.499305556, A.D. 2332-Dec-11 23:59:00.0000, -5.355115065784566E+09, -3.486150546423249E+10, -1.732616435679379E+10, -3.318026656547592E-01, -2.261593422089837E+00, -1.050686377267541E+00,  1.310782880471324E+05,  3.929628216408184E+10,  2.514837341179375E+00,
2573515.499305556, A.D. 2333-Dec-11 23:59:00.0000, -5.365572970906184E+09, -3.493278916132333E+10, -1.735927996038524E+10, -3.314335780820834E-01, -2.259190594056768E+00, -1.049492248469225E+00,  1.313426883967198E+05,  3.937554739478069E+10,  2.512132428568621E+00,
2573880.499305556, A.D. 2334-Dec-11 23:59:00.0000, -5.376019260246261E+09, -3.500399723413200E+10, -1.739235798362506E+10, -3.310659959582999E-01, -2.256797350467236E+00, -1.048303041200487E+00,  1.316068047807274E+05,  3.945472749474043E+10,  2.509438372512300E+00,
2574245.499305556, A.D. 2335-Dec-11 23:59:00.0000, -5.386453981120857E+09, -3.507512998386160E+10, -1.742539858116678E+10, -3.306999091177997E-01, -2.254413624418730E+00, -1.047118720451152E+00,  1.318706383371993E+05,  3.953382280513799E+10,  2.506755097022450E+00,
2574611.499305556, A.D. 2336-Dec-11 23:59:00.0000, -5.396905721460497E+09, -3.514638228550443E+10, -1.745849227556843E+10, -3.303343110643167E-01, -2.252032856017506E+00, -1.045936026012929E+00,  1.321349118700981E+05,  3.961305001715009E+10,  2.504075217596869E+00,
2574976.499305556, A.D. 2337-Dec-11 23:59:00.0000, -5.407317414722041E+09, -3.521736507982930E+10, -1.749145837972947E+10, -3.299711890214113E-01, -2.249667986907502E+00, -1.044761384369861E+00,  1.323981823861743E+05,  3.969197653228351E+10,  2.501413300765652E+00,
2575341.499305556, A.D. 2338-Dec-11 23:59:00.0000, -5.417717679687908E+09, -3.528827344270856E+10, -1.752438751584437E+10, -3.296095311210177E-01, -2.247312434142931E+00, -1.043591522202518E+00,  1.326611734434306E+05,  3.977081926777037E+10,  2.498761935116677E+00,
2575706.499305556, A.D. 2339-Dec-11 23:59:00.0000, -5.428106562319846E+09, -3.535910766692569E+10, -1.755727983410723E+10, -3.292493243938246E-01, -2.244966132870454E+00, -1.042426406045953E+00,  1.329238861478977E+05,  3.984957855519041E+10,  2.496121046770902E+00,
2576072.499305556, A.D. 2340-Dec-11 23:59:00.0000, -5.438512524336322E+09, -3.543006180610757E+10, -1.759022544892311E+10, -3.288895785776311E-01, -2.242622630079607E+00, -1.041262830908997E+00,  1.331870402193396E+05,  3.992847016110069E+10,  2.493483372372781E+00,
2576437.499305556, A.D. 2341-Dec-11 23:59:00.0000, -5.448878747967639E+09, -3.550074842218583E+10, -1.762304447809478E+10, -3.285322493308779E-01, -2.240294669441814E+00, -1.040107122890008E+00,  1.334491987508538E+05,  4.000706331164898E+10,  2.490863254701242E+00,
2576802.499305556, A.D. 2342-Dec-11 23:59:00.0000, -5.459233725326129E+09, -3.557136176676683E+10, -1.765582713424053E+10, -3.281763431797907E-01, -2.237975771602509E+00, -1.038956063121981E+00,  1.337110822053810E+05,  4.008557399619124E+10,  2.488253400525168E+00,
2577167.499305556, A.D. 2343-Dec-11 23:59:00.0000, -5.469577501143291E+09, -3.564190212465229E+10, -1.768857356341627E+10, -3.278218505551411E-01, -2.235665872982164E+00, -1.037809617912816E+00,  1.339726916587603E+05,  4.016400253725587E+10,  2.485653737450638E+00,
2577533.499305556, A.D. 2344-Dec-11 23:59:00.0000, -5.479938413098432E+09, -3.571256274111356E+10, -1.772137347858049E+10, -3.274677959377169E-01, -2.233358619999053E+00, -1.036664632063345E+00,  1.342347437958100E+05,  4.024256379154613E+10,  2.483057114068760E+00,
2577898.499305556, A.D. 2345-Dec-11 23:59:00.0000, -5.490259888366841E+09, -3.578295777410997E+10, -1.775404778953443E+10, -3.271161027060667E-01, -2.231066560563000E+00, -1.035527330841166E+00,  1.344958077010583E+05,  4.032082878139559E+10,  2.480477651060871E+00,
2578263.499305556, A.D. 2346-Dec-11 23:59:00.0000, -5.500570294459887E+09, -3.585328066391300E+10, -1.778668630590120E+10, -3.267657919277857E-01, -2.228783318689504E+00, -1.034394549176478E+00,  1.347566007911724E+05,  4.039901258291032E+10,  2.477908172375199E+00,
2578628.499305556, A.D. 2347-Dec-11 23:59:00.0000, -5.510869674845004E+09, -3.592353168764227E+10, -1.781928916972425E+10, -3.264168557048034E-01, -2.226508834068768E+00, -1.033266256056169E+00,  1.350171241128523E+05,  4.047711550988307E+10,  2.475348609919248E+00,
2578994.499305556, A.D. 2348-Dec-11 23:59:00.0000, -5.521186245099368E+09, -3.599390329485451E+10, -1.785194569902144E+10, -3.260683360897227E-01, -2.224236851310755E+00, -1.032139346486661E+00,  1.352780913637339E+05,  4.055535152348236E+10,  2.472791923708228E+00,
2579359.499305556, A.D. 2349-Dec-11 23:59:00.0000, -5.531463673570780E+09, -3.606401121522718E+10, -1.788447758316708E+10, -3.257221269854941E-01, -2.221979726171736E+00, -1.031019946461134E+00,  1.355380775280269E+05,  4.063329341472176E+10,  2.470252016581043E+00,
2579724.499305556, A.D. 2350-Dec-11 23:59:00.0000, -5.541730205239264E+09, -3.613404809031844E+10, -1.791697423526558E+10, -3.253772636607448E-01, -2.219731179312821E+00, -1.029904939680256E+00,  1.357977970238470E+05,  4.071115536076417E+10,  2.467721821445594E+00,
2580089.499305556, A.D. 2351-Dec-11 23:59:00.0000, -5.551985882394080E+09, -3.620401418973859E+10, -1.794943579339024E+10, -3.250337367552513E-01, -2.217491153341891E+00, -1.028794296277324E+00,  1.360572508693648E+05,  4.078893766684952E+10,  2.465201273097512E+00,
2580455.499305556, A.D. 2352-Dec-11 23:59:00.0000, -5.562258800338697E+09, -3.627410117949865E+10, -1.798195118679314E+10, -3.246906009902873E-01, -2.215253490738787E+00, -1.027684962074932E+00,  1.363171498208669E+05,  4.086685341235194E+10,  2.462683442299369E+00,
2580820.499305556, A.D. 2353-Dec-11 23:59:00.0000, -5.572492864713249E+09, -3.634392633728139E+10, -1.801434287227442E+10, -3.243497229229486E-01, -2.213030363233833E+00, -1.026582970289533E+00,  1.365760746726160E+05,  4.094447713009509E+10,  2.460182024397901E+00,
2581185.499305556, A.D. 2354-Dec-11 23:59:00.0000, -5.582716199831576E+09, -3.641368151836884E+10, -1.804669987284387E+10, -3.240101547709386E-01, -2.210815588203963E+00, -1.025485254398462E+00,  1.368347368911855E+05,  4.102202211239178E+10,  2.457690062147249E+00,
2581550.499305556, A.D. 2355-Dec-11 23:59:00.0000, -5.592928846879404E+09, -3.648336698527364E+10, -1.807902232287075E+10, -3.236718882453932E-01, -2.208609109640629E+00, -1.024391784262114E+00,  1.370931374678575E+05,  4.109948865642088E+10,  2.455207491590158E+00,
2581916.499305556, A.D. 2356-Dec-11 23:59:00.0000, -5.603158782838328E+09, -3.655317363240351E+10, -1.811139876899419E+10, -3.233339916130864E-01, -2.206404861186691E+00, -1.023299552161167E+00,  1.373519842627585E+05,  4.117708897330968E+10,  2.452727486491856E+00,
2582281.499305556, A.D. 2357-Dec-11 23:59:00.0000, -5.613350147086114E+09, -3.662272026231450E+10, -1.814365242358099E+10, -3.229983019930687E-01, -2.204214834459533E+00, -1.022214499116907E+00,  1.376098637928602E+05,  4.125439931150675E+10,  2.450263538138204E+00,
2582646.499305556, A.D. 2358-Dec-11 23:59:00.0000, -5.623530945122281E+09, -3.669219795595921E+10, -1.817587192563554E+10, -3.226638855704026E-01, -2.202032942800840E+00, -1.021133608243897E+00,  1.378674846182567E+05,  4.133163209198435E+10,  2.447808798002785E+00,
2583011.499305556, A.D. 2359-Dec-11 23:59:00.0000, -5.633701216994823E+09, -3.676160696903711E+10, -1.820805740598288E+10, -3.223307359852545E-01, -2.199859132773166E+00, -1.020056851932741E+00,  1.381248477043997E+05,  4.140878760417763E+10,  2.445363205779796E+00,
2583377.499305556, A.D. 2360-Dec-11 23:59:00.0000, -5.643888823198442E+09, -3.683113743602791E+10, -1.824029703467283E+10, -3.219979379609096E-01, -2.197687428642218E+00, -1.018981268632789E+00,  1.383826580594147E+05,  4.148607720420545E+10,  2.442920038032882E+00,
2583742.499305556, A.D. 2361-Dec-11 23:59:00.0000, -5.654038133423451E+09, -3.690040966194369E+10, -1.827241476820847E+10, -3.216673017388085E-01, -2.195529644275076E+00, -1.017912707493443E+00,  1.386395078384375E+05,  4.156307883079545E+10,  2.440492584562639E+00,
2584107.499305556, A.D. 2362-Dec-11 23:59:00.0000, -5.664177036298894E+09, -3.696961396503499E+10, -1.830449886753522E+10, -3.213379065365043E-01, -2.193379782629574E+00, -1.016848196545726E+00,  1.388961027390351E+05,  4.164000404675586E+10,  2.438074097729586E+00,
2584472.499305556, A.D. 2363-Dec-11 23:59:00.0000, -5.674305570817673E+09, -3.703875059433307E+10, -1.833654945995678E+10, -3.210097435949022E-01, -2.191237792066237E+00, -1.015787709198031E+00,  1.391524437013266E+05,  4.171685313392732E+10,  2.435664518939375E+00,
2584838.499305556, A.D. 2364-Dec-11 23:59:00.0000, -5.684451482672806E+09, -3.710800893557347E+10, -1.836865434460842E+10, -3.206819111054024E-01, -2.189097786307168E+00, -1.014728330716876E+00,  1.394092329235631E+05,  4.179383660604950E+10,  2.433257226403564E+00,
2585203.499305556, A.D. 2365-Dec-11 23:59:00.0000, -5.694559368318995E+09, -3.717701077429683E+10, -1.840063821091492E+10, -3.203561936314868E-01, -2.186971409531496E+00, -1.013675823866929E+00,  1.396650681162051E+05,  4.187053406729456E+10,  2.430865318159478E+00,
2585568.499305556, A.D. 2366-Dec-11 23:59:00.0000, -5.704657001239305E+09, -3.724594567747271E+10, -1.843258894764191E+10, -3.200316862995534E-01, -2.184852753284318E+00, -1.012627262032944E+00,  1.399206521574388E+05,  4.194715623524160E+10,  2.428482147131044E+00,
2585933.499305556, A.D. 2367-Dec-11 23:59:00.0000, -5.714744419467785E+09, -3.731481388778473E+10, -1.846450667877068E+10, -3.197083804735944E-01, -2.182741767522237E+00, -1.011582618158054E+00,  1.401759859633333E+05,  4.202370338452119E+10,  2.426107655947717E+00,
2586299.499305556, A.D. 2368-Dec-11 23:59:00.0000, -5.724849255676663E+09, -3.738380405325005E+10, -1.849647883814474E+10, -3.193853857345227E-01, -2.180632650133890E+00, -1.010539020582408E+00,  1.404317689638929E+05,  4.210038519897356E+10,  2.423735317850033E+00,
2586664.499305556, A.D. 2369-Dec-11 23:59:00.0000, -5.734916329724958E+09, -3.745253941853752E+10, -1.852833083714894E+10, -3.190644587639281E-01, -2.178536878334838E+00, -1.009502147394980E+00,  1.406866043440771E+05,  4.217678292398434E+10,  2.421378041971158E+00,
2587029.499305556, A.D. 2370-Dec-11 23:59:00.0000, -5.744973301596826E+09, -3.752120881033948E+10, -1.856015019798675E+10, -3.187447091090501E-01, -2.176448631433283E+00, -1.008469117583362E+00,  1.409411922041850E+05,  4.225310644434306E+10,  2.419029280979771E+00,
2587394.499305556, A.D. 2371-Dec-11 23:59:00.0000, -5.755020208325387E+09, -3.758981246523782E+10, -1.859193704147716E+10, -3.184261302859103E-01, -2.174367863380279E+00, -1.007439906621324E+00,  1.411955334371773E+05,  4.232935602775257E+10,  2.416688982451440E+00,
2587760.499305556, A.D. 2372-Dec-11 23:59:00.0000, -5.765084571270065E+09, -3.765853830433602E+10, -1.862377844174880E+10, -3.181078466779780E-01, -2.172288856209101E+00, -1.006411685337152E+00,  1.414503247456873E+05,  4.240574054040781E+10,  2.414350714848697E+00,
2588125.499305556, A.D. 2373-Dec-11 23:59:00.0000, -5.775111430549055E+09, -3.772701101072575E+10, -1.865550052159909E+10, -3.177915890333167E-01, -2.170222922595551E+00, -1.005390047429168E+00,  1.417041747111049E+05,  4.248184284550359E+10,  2.412027200932064E+00,
2588490.499305556, A.D. 2374-Dec-11 23:59:00.0000, -5.785128334432774E+09, -3.779541868161359E+10, -1.868719044217661E+10, -3.174764786365410E-01, -2.168164324037386E+00, -1.004372153560169E+00,  1.419577806966113E+05,  4.255787200726205E+10,  2.409711986081103E+00,
2588855.499305556, A.D. 2375-Dec-11 23:59:00.0000, -5.795135318993834E+09, -3.786376154761182E+10, -1.871884832118003E+10, -3.171625083607530E-01, -2.166113016053201E+00, -1.003357980343023E+00,  1.422111435725275E+05,  4.263382828659891E+10,  2.407405019671367E+00,
2589221.499305556, A.D. 2376-Dec-11 23:59:00.0000, -5.805159795849145E+09, -3.793222681324740E+10, -1.875056087828853E+10, -3.168488158524484E-01, -2.164063363747375E+00, -1.002344741510455E+00,  1.424649573530898E+05,  4.270991974374796E+10,  2.405099964413175E+00,
2589586.499305556, A.D. 2377-Dec-11 23:59:00.0000, -5.815147022157955E+09, -3.800044057970916E+10, -1.878215493735348E+10, -3.165371089833939E-01, -2.162026522538003E+00, -1.001337950650574E+00,  1.427178359394147E+05,  4.278573083671788E+10,  2.402809365446503E+00,
2589951.499305556, A.D. 2378-Dec-11 23:59:00.0000, -5.825124436159014E+09, -3.806859022529852E+10, -1.881371730388317E+10, -3.162265219778284E-01, -2.159996836934869E+00, -1.000334810014978E+00,  1.429704739975290E+05,  4.286146982114431E+10,  2.400526861723419E+00,
2590316.499305556, A.D. 2379-Dec-11 23:59:00.0000, -5.835092073047138E+09, -3.813667597493800E+10, -1.884524809260562E+10, -3.159170473520865E-01, -2.157974260474570E+00, -9.993352952824878E-01,  1.432228723761979E+05,  4.293713695148067E+10,  2.398252400395889E+00,
2590682.499305556, A.D. 2380-Dec-11 23:59:00.0000, -5.845077236335732E+09, -3.820488432671533E+10, -1.887683367390512E+10, -3.156078342007523E-01, -2.155953236499798E+00, -9.983366597868714E-01,  1.434757224395139E+05,  4.301293949346763E+10,  2.395979732438156E+00,
2591047.499305556, A.D. 2381-Dec-11 23:59:00.0000, -5.855025397099246E+09, -3.827284278002524E+10, -1.890830156250185E+10, -3.153005650792819E-01, -2.153944766334535E+00, -9.973443382820960E-01,  1.437276433331942E+05,  4.308846347740561E+10,  2.393721228398297E+00,
2591412.499305556, A.D. 2382-Dec-11 23:59:00.0000, -5.864963885044826E+09, -3.834073800439577E+10, -1.893973821341794E+10, -3.149943869132558E-01, -2.151943276490658E+00, -9.963555754363800E-01,  1.439793270642842E+05,  4.316391636178767E+10,  2.391470620240463E+00,
2591777.499305556, A.D. 2383-Dec-11 23:59:00.0000, -5.874892734465207E+09, -3.840857021928016E+10, -1.897114373853156E+10, -3.146892928976820E-01, -2.149948723554284E+00, -9.953703491107728E-01,  1.442307744608102E+05,  4.323929839484993E+10,  2.389227858870683E+00,
2592143.499305556, A.D. 2384-Dec-11 23:59:00.0000, -5.884839142312766E+09, -3.847652522635684E+10, -1.900260416407792E+10, -3.143844456366951E-01, -2.147955628114028E+00, -9.943859519075451E-01,  1.444826742746017E+05,  4.331481605919622E+10,  2.386986782784902E+00,
2592508.499305556, A.D. 2385-Dec-11 23:59:00.0000, -5.894748790600587E+09, -3.854423190400443E+10, -1.903394768587177E+10, -3.140815040183578E-01, -2.145974838443443E+00, -9.934077403644955E-01,  1.447336508234991E+05,  4.339005693569050E+10,  2.384759589352126E+00,
2592873.499305556, A.D. 2386-Dec-11 23:59:00.0000, -5.904648902115013E+09, -3.861187622295205E+10, -1.906526041354871E+10, -3.137796259876033E-01, -2.144000858538944E+00, -9.924329982661950E-01,  1.449843934932452E+05,  4.346522769697917E+10,  2.382540097864104E+00,
2593238.499305556, A.D. 2387-Dec-11 23:59:00.0000, -5.914539510268164E+09, -3.867945839730080E+10, -1.909654245618876E+10, -3.134788038876543E-01, -2.142033646848255E+00, -9.914617046679971E-01,  1.452349030915585E+05,  4.354032858521014E+10,  2.380328261284485E+00,
2593604.499305556, A.D. 2388-Dec-11 23:59:00.0000, -5.924447706919599E+09, -3.874716354194664E+10, -1.912787950077845E+10, -3.131782131791268E-01, -2.140067801612672E+00, -9.904911924435388E-01,  1.454858657943006E+05,  4.361556531073149E+10,  2.378118006348258E+00,
2593969.499305556, A.D. 2389-Dec-11 23:59:00.0000, -5.934319382054145E+09, -3.881462189546387E+10, -1.915910041467312E+10, -3.128794907620193E-01, -2.138114024944777E+00, -9.895267439148677E-01,  1.457359110205657E+05,  4.369052698372468E+10,  2.375921365339323E+00,
2594334.499305556, A.D. 2390-Dec-11 23:59:00.0000, -5.944181653082863E+09, -3.888201873960811E+10, -1.919029096715962E+10, -3.125818074088275E-01, -2.136166895803668E+00, -9.885656809448593E-01,  1.459857255719140E+05,  4.376541950211755E+10,  2.373732242431936E+00,
2594699.499305556, A.D. 2391-Dec-11 23:59:00.0000, -5.954034552659329E+09, -3.894935428335363E+10, -1.922145126466232E+10, -3.122851560718992E-01, -2.134226372298580E+00, -9.876079818394659E-01,  1.462353102366855E+05,  4.384024310224851E+10,  2.371550590038928E+00,
2595065.499305556, A.D. 2392-Dec-11 23:59:00.0000, -5.963905069089115E+09, -3.901681296421513E+10, -1.925266665969193E+10, -3.119887219449142E-01, -2.132287124922536E+00, -9.866510156306564E-01,  1.464853486502481E+05,  4.391520273284487E+10,  2.369370416112742E+00,
2595430.499305556, A.D. 2393-Dec-11 23:59:00.0000, -5.973739297450578E+09, -3.908402636244544E+10, -1.928376668166830E+10, -3.116941187931463E-01, -2.130359712721010E+00, -9.856999917121112E-01,  1.467344752630345E+05,  4.398988901244530E+10,  2.367203591001029E+00,
2595795.499305556, A.D. 2394-Dec-11 23:59:00.0000, -5.983564251199170E+09, -3.915117908023592E+10, -1.931483676429597E+10, -3.114005287856472E-01, -2.128438790196157E+00, -9.847522712825131E-01,  1.469833743278560E+05,  4.406450707488204E+10,  2.365044104637976E+00,
2596160.499305556, A.D. 2395-Dec-11 23:59:00.0000, -5.993379962189916E+09, -3.921827132162348E+10, -1.934587701143645E+10, -3.111079460362969E-01, -2.126524317736862E+00, -9.838078341193477E-01,  1.472320466143519E+05,  4.413905715088712E+10,  2.362891912260770E+00,
2596526.499305556, A.D. 2396-Dec-11 23:59:00.0000, -6.003213316605719E+09, -3.928548685600880E+10, -1.937697244587344E+10, -3.108155679997728E-01, -2.124611036968251E+00, -9.828640853904745E-01,  1.474811732523918E+05,  4.421374343805837E+10,  2.360741102382566E+00,
2596891.499305556, A.D. 2397-Dec-11 23:59:00.0000, -6.013010611853996E+09, -3.935245858741690E+10, -1.940795324999501E+10, -3.105249859039810E-01, -2.122709365548565E+00, -9.819261616593491E-01,  1.477293936562442E+05,  4.428815804305506E+10,  2.358603385023153E+00,
2597256.499305556, A.D. 2398-Dec-11 23:59:00.0000, -6.022798758900104E+09, -3.941937044770824E+10, -1.943890452661592E+10, -3.102353916582467E-01, -2.120814029350917E+00, -9.809914604272468E-01,  1.479773895648000E+05,  4.436250534605492E+10,  2.356472830619654E+00,
2597621.499305556, A.D. 2399-Dec-11 23:59:00.0000, -6.032577788794169E+09, -3.948622263608382E+10, -1.946982637706848E+10, -3.099467789101815E-01, -2.118924991370868E+00, -9.800599632929350E-01,  1.482251617293424E+05,  4.443678557228709E+10,  2.354349397456628E+00,
2597987.499305556, A.D. 2400-Dec-11 23:59:00.0000, -6.042374486926740E+09, -3.955319826281000E+10, -1.950080349897385E+10, -3.096583564406682E-01, -2.117037065375099E+00, -9.791291128545533E-01,  1.484733888080730E+05,  4.451120217836191E+10,  2.352227255949479E+00,
2598352.499305556, A.D. 2401-Dec-11 23:59:00.0000, -6.052135350238091E+09, -3.961993153821803E+10, -1.953166671883252E+10, -3.093716954353704E-01, -2.115160532457153E+00, -9.782039766807402E-01,  1.487207151132329E+05,  4.458534873931385E+10,  2.350117962086800E+00,
2598717.499305556, A.D. 2402-Dec-11 23:59:00.0000, -6.061887188651816E+09, -3.968660573297247E+10, -1.956250081327692E+10, -3.090860000931182E-01, -2.113290188541180E+00, -9.772819879225957E-01,  1.489678199043441E+05,  4.465942889202464E+10,  2.348015665699924E+00,
2599082.499305556, A.D. 2403-Dec-11 23:59:00.0000, -6.071630032527921E+09, -3.975322104165282E+10, -1.959330588125449E+10, -3.088012647406533E-01, -2.111425996137909E+00, -9.763631270329993E-01,  1.492147039152314E+05,  4.473344285648943E+10,  2.345920324229108E+00,
2599448.499305556, A.D. 2404-Dec-11 23:59:00.0000, -6.081390567926293E+09, -3.981995992414873E+10, -1.962416629965449E+10, -3.085167071270218E-01, -2.109562838173408E+00, -9.754448707942350E-01,  1.494620433654647E+05,  4.480759335823525E+10,  2.343826185603819E+00,
2599813.499305556, A.D. 2405-Dec-11 23:59:00.0000, -6.091115488637197E+09, -3.988645787989559E+10, -1.965491353031110E+10, -3.082338761089369E-01, -2.107710860648391E+00, -9.745322194282339E-01,  1.497084874003376E+05,  4.488147542120922E+10,  2.341744653493229E+00,
2600178.499305556, A.D. 2406-Dec-11 23:59:00.0000, -6.100831504876317E+09, -3.995289752711467E+10, -1.968563202811328E+10, -3.079519884457967E-01, -2.105864929801059E+00, -9.736226421307517E-01,  1.499547128329790E+05,  4.495529194888290E+10,  2.339669957570472E+00,
2600543.499305556, A.D. 2407-Dec-11 23:59:00.0000, -6.110538646319708E+09, -4.001927905594036E+10, -1.971632188971617E+10, -3.076710394787381E-01, -2.104025010421744E+00, -9.727161204379495E-01,  1.502007203804148E+05,  4.502904315621525E+10,  2.337602057910386E+00,
2600909.499305556, A.D. 2408-Dec-11 23:59:00.0000, -6.120263501043810E+09, -4.008578428448880E+10, -1.974706717568757E+10, -3.073902581424798E-01, -2.102186051274308E+00, -9.718101642469036E-01,  1.504471838560832E+05,  4.510293104739309E+10,  2.335535276841330E+00,
2601274.499305556, A.D. 2409-Dec-11 23:59:00.0000, -6.129952957161189E+09, -4.015204998456758E+10, -1.977769997468687E+10, -3.071111714893499E-01, -2.100358066236038E+00, -9.709097055709057E-01,  1.506927571752649E+05,  4.517655207636979E+10,  2.333480868038202E+00,
2601639.499305556, A.D. 2410-Dec-11 23:59:00.0000, -6.139633626531041E+09, -4.021825813052446E+10, -1.980830442417971E+10, -3.068330056131134E-01, -2.098535987197595E+00, -9.700122475164983E-01,  1.509381147369665E+05,  4.525010842288120E+10,  2.331433135504782E+00,
2602004.499305556, A.D. 2411-Dec-11 23:59:00.0000, -6.149305538120231E+09, -4.028440890809936E+10, -1.983888061852858E+10, -3.065557557632786E-01, -2.096719782026855E+00, -9.691177732679446E-01,  1.511832572415515E+05,  4.532360029689102E+10,  2.329392042757194E+00,
2602370.499305556, A.D. 2412-Dec-11 23:59:00.0000, -6.158995183240515E+09, -4.035068350198369E+10, -1.986951230620650E+10, -3.062786607891921E-01, -2.094904466540228E+00, -9.682238274206231E-01,  1.514288561277469E+05,  4.539722899066561E+10,  2.327351988127019E+00,
2602735.499305556, A.D. 2413-Dec-11 23:59:00.0000, -6.168649641714422E+09, -4.041671994004811E+10, -1.990003219444833E+10, -3.060032293886951E-01, -2.093099927433167E+00, -9.673352777247870E-01,  1.516735700193459E+05,  4.547059236973482E+10,  2.325324081875357E+00,
2603100.499305556, A.D. 2414-Dec-11 23:59:00.0000, -6.178295428381608E+09, -4.048269956129535E+10, -1.993052410766209E+10, -3.057286977247911E-01, -2.091301161795863E+00, -9.664496598587465E-01,  1.519180709334420E+05,  4.554389189975494E+10,  2.323302701451254E+00,
2603465.499305556, A.D. 2415-Dec-11 23:59:00.0000, -6.187932571549515E+09, -4.054862254726723E+10, -1.996098813803323E+10, -3.054550613715267E-01, -2.089508136554146E+00, -9.655669566071990E-01,  1.521623595545086E+05,  4.561712778592593E+10,  2.321287809399662E+00,
2603831.499305556, A.D. 2416-Dec-11 23:59:00.0000, -6.197587467084556E+09, -4.061466945736370E+10, -1.999150772607935E+10, -3.051815687838176E-01, -2.087715931377084E+00, -9.646847449707451E-01,  1.524071049772628E+05,  4.569050061779763E+10,  2.319273876169091E+00,
2604196.499305556, A.D. 2417-Dec-11 23:59:00.0000, -6.207207384037910E+09, -4.068047955947812E+10, -2.002191618944621E+10, -3.049097090756436E-01, -2.085934309431742E+00, -9.638078298753895E-01,  1.526509704735126E+05,  4.576360965433977E+10,  2.317271872310271E+00,
2604561.499305556, A.D. 2418-Dec-11 23:59:00.0000, -6.216818741491684E+09, -4.074623356548442E+10, -2.005229704365395E+10, -3.046387281445580E-01, -2.084158333968276E+00, -9.629337808920825E-01,  1.528946257094039E+05,  4.583665565641220E+10,  2.315276250107622E+00,
2604926.499305556, A.D. 2419-Dec-11 23:59:00.0000, -6.226421567099248E+09, -4.081193165292738E+10, -2.008265037882869E+10, -3.043686223296399E-01, -2.082387972027084E+00, -9.620625814120581E-01,  1.531380713542891E+05,  4.590963882468172E+10,  2.313286972574153E+00,
2605292.499305556, A.D. 2420-Dec-11 23:59:00.0000, -6.236042162551516E+09, -4.087775376396001E+10, -2.011305933164186E+10, -3.040986512285478E-01, -2.080618363925681E+00, -9.611918392159157E-01,  1.533819741892483E+05,  4.598275905508729E+10,  2.311298578927813E+00,
